Source Filename,Original First Index,Original Last Index,Original First Timestamp,Original Last Timestamp,New Index,New Timestamp,Original Second Text,New Text (Full)
1 eng.srt,15,16,"00:02:04,082 --> 00:02:06,210","00:02:08,502 --> 00:02:09,713",15,"00:02:04,082 --> 00:02:09,713","Everybody, duck!","- I shucked it myself. There he is! - [BOTH LAUGH] Everybody, duck!"
1 eng.srt,23,24,"00:02:23,268 --> 00:02:25,020","00:02:26,230 --> 00:02:27,606",22,"00:02:23,268 --> 00:02:27,606","Benjamin, what's going on?","Ooh, I ought to… Benjamin, what's going on?"
1 eng.srt,38,39,"00:02:54,216 --> 00:02:56,677","00:02:56,760 --> 00:02:57,987",36,"00:02:54,216 --> 00:02:57,987",- Top. - I pressed the wrong one.,"- Okay, um… [SIGHS] - [CHUCKLES] - Top. - I pressed the wrong one."
1 eng.srt,68,69,"00:05:14,815 --> 00:05:17,317","00:05:17,401 --> 00:05:19,879",65,"00:05:14,815 --> 00:05:19,879","- for you for this afternoon. - Oh, my gosh. They're all over me.","I made an appointment with Dr. Herschkopf - for you for this afternoon. - Oh, my gosh. They're all over me."
1 eng.srt,73,74,"00:05:29,162 --> 00:05:30,372","00:05:30,455 --> 00:05:32,892",69,"00:05:29,162 --> 00:05:32,892",- I don't want to talk to some stranger... - He's not a stranger.,"- Why can't you go? - Look, - I don't want to talk to some stranger... - He's not a stranger."
1 eng.srt,113,114,"00:07:01,505 --> 00:07:03,882","00:07:06,260 --> 00:07:07,261",108,"00:07:01,505 --> 00:07:07,261",I wanna see him.,- Okay. [CLEARS THROAT] - [SIGHS] I wanna see him.
1 eng.srt,123,124,"00:07:26,780 --> 00:07:27,948","00:07:28,031 --> 00:07:29,658",117,"00:07:26,780 --> 00:07:29,658","- accuse me of that? - Oh, didn't you?","How fucking dare you - accuse me of that? - Oh, didn't you?"
1 eng.srt,127,128,"00:07:32,953 --> 00:07:36,498","00:07:36,582 --> 00:07:38,542",120,"00:07:32,953 --> 00:07:38,542",- Oh. - …and I will not let you exploit him.,"In fact, he's too nice. But I don't suffer from that particular affliction… - Oh. - …and I will not let you exploit him."
1 eng.srt,131,133,"00:07:42,754 --> 00:07:44,131","00:07:46,175 --> 00:07:47,718",123,"00:07:42,754 --> 00:07:47,718",but a sister will rip out your goddamn trachea,"A guard dog will just bite you, but a sister will rip out your goddamn trachea and play it like a fucking flute."
1 eng.srt,140,142,"00:07:59,521 --> 00:08:00,896","00:08:02,399 --> 00:08:06,320",130,"00:07:59,521 --> 00:08:06,320",Okay. Um… [CHUCKLES],"Okay. Um… [CHUCKLES] Okay. Um… [CHUCKLES] If he doesn't call me by this afternoon, there's gonna be trouble."
1 eng.srt,157,158,"00:08:38,894 --> 00:08:40,395","00:08:40,479 --> 00:08:42,563",145,"00:08:38,894 --> 00:08:42,563",the traveler curtain in cotton velvet velour.,"Let's see, you, uh... You ordered the traveler curtain in cotton velvet velour."
1 eng.srt,164,165,"00:08:55,244 --> 00:08:56,620","00:08:56,703 --> 00:08:58,830",151,"00:08:55,244 --> 00:08:58,830",sharkstooth gauze and two legs.,"- I don't... - So we got you the, uh, sharkstooth gauze and two legs."
1 eng.srt,174,176,"00:09:17,057 --> 00:09:18,517","00:09:22,271 --> 00:09:24,940",160,"00:09:17,057 --> 00:09:24,940","you know, for new drapes to f... To finish the drapes,","Well, we just recommend that, you know, for new drapes to f... To finish the drapes, so you have your curtain lining to, you know, extend the life span."
1 eng.srt,179,180,"00:09:33,824 --> 00:09:35,158","00:09:35,242 --> 00:09:37,882",163,"00:09:33,824 --> 00:09:37,882",- because it saves on wear and tear. - Because you can charge more.,"- Oh, I bet you don't. - I mean, - because it saves on wear and tear. - Because you can charge more."
1 eng.srt,187,188,"00:09:52,926 --> 00:09:54,469","00:09:54,553 --> 00:09:56,555",170,"00:09:52,926 --> 00:09:56,555",- My uncle doesn't work here anymore. - Why not?,- [HEARTBEAT THUMPING] - [SIGHS] - My uncle doesn't work here anymore. - Why not?
1 eng.srt,191,192,"00:10:01,435 --> 00:10:03,520","00:10:04,938 --> 00:10:06,690",173,"00:10:01,435 --> 00:10:06,690",Can you just hold on for one second?,- [HEARTBEAT THUMPING INTENSIFIES] - [SIGHS] Can you just hold on for one second?
1 eng.srt,202,203,"00:11:07,292 --> 00:11:09,503","00:11:09,586 --> 00:11:12,506",183,"00:11:07,292 --> 00:11:12,506","Marty, stop it. Marty, put it down.","- You need to come out right now. - [WHIMPERS] Marty, stop it. Marty, put it down."
1 eng.srt,204,206,"00:11:12,589 --> 00:11:13,841","00:11:16,093 --> 00:11:17,344",184,"00:11:12,589 --> 00:11:17,344",- You're having a... a panic attack? - [BREATHING HEAVILY],- Stop it. - [GRUNTS] - You're having a... a panic attack? - [BREATHING HEAVILY] What is the matter with you?
1 eng.srt,211,212,"00:11:27,396 --> 00:11:29,189","00:11:29,273 --> 00:11:30,482",189,"00:11:27,396 --> 00:11:30,482",You're in charge now.,"- Marty, look at me. - [BREATHES HEAVILY] You're in charge now."
1 eng.srt,214,215,"00:11:32,109 --> 00:11:34,111","00:11:34,194 --> 00:11:36,613",191,"00:11:32,109 --> 00:11:36,613","What's the matter? Marty, are you fainting?","- Bosses don't chew the fabric, Marty. - [PANTS] What's the matter? Marty, are you fainting?"
1 eng.srt,217,218,"00:11:38,448 --> 00:11:40,242","00:11:40,325 --> 00:11:42,202",193,"00:11:38,448 --> 00:11:42,202","Stop it! Marty, get up.","You gotta get out there. You gotta… Stop it! Marty, get up."
1 eng.srt,230,231,"00:12:23,785 --> 00:12:27,331","00:12:30,542 --> 00:12:31,877",205,"00:12:23,785 --> 00:12:31,877","Bye, Mr. Abelman.","But then again, he never was, so… Bye, Mr. Abelman."
1 eng.srt,236,238,"00:13:01,073 --> 00:13:02,574","00:13:06,286 --> 00:13:09,873",210,"00:13:01,073 --> 00:13:09,873","You're a grown man smooshed against the wall,","- Look at you. - [SIGHS] You're a grown man smooshed against the wall, hiding behind a wall of curtains in your own office."
1 eng.srt,257,259,"00:14:59,066 --> 00:15:01,753","00:15:04,530 --> 00:15:06,698",229,"00:14:59,066 --> 00:15:06,698",- Well… [CHUCKLES] - [CHUCKLES],- -Ah. She must be very persuasive. -[CHUCKLES] - -Ah. She must be very persuasive. -[CHUCKLES] - Well… [CHUCKLES] - [CHUCKLES] So why does Phyllis think you need to come?
1 eng.srt,266,267,"00:15:24,299 --> 00:15:26,218","00:15:26,301 --> 00:15:28,095",236,"00:15:24,299 --> 00:15:28,095","Well, that's my story.","- Don't hear that very often. - [CHUCKLES] Well, that's my story."
1 eng.srt,279,280,"00:16:03,297 --> 00:16:05,883","00:16:05,966 --> 00:16:06,967",248,"00:16:03,297 --> 00:16:06,967",- [CHUCKLES] - Okay.,- It's okay. We can just shoot the breeze. - [SIGHS] - [CHUCKLES] - Okay.
1 eng.srt,302,303,"00:17:14,242 --> 00:17:17,538","00:17:18,413 --> 00:17:20,123",270,"00:17:14,242 --> 00:17:20,123",They left it to me in their will.,"Well, they're not... you know, they're... they aren't, uh… They left it to me in their will."
1 eng.srt,305,306,"00:17:24,545 --> 00:17:26,421","00:17:28,882 --> 00:17:30,801",272,"00:17:24,545 --> 00:17:30,801",- [STAMMERS] - Is it pretty recent?,How long? Uh… - [STAMMERS] - Is it pretty recent?
1 eng.srt,327,328,"00:18:32,404 --> 00:18:34,990","00:18:35,073 --> 00:18:37,159",293,"00:18:32,404 --> 00:18:37,159",I promised her a vacation to Mexico.,"And the only problem is, right before we split, I promised her a vacation to Mexico."
1 eng.srt,329,330,"00:18:37,743 --> 00:18:39,703","00:18:40,412 --> 00:18:42,998",294,"00:18:37,743 --> 00:18:42,998",saying that I owe her a vacation to Mexico.,"And now she keeps showing up, saying that I owe her a vacation to Mexico."
1 eng.srt,383,384,"00:20:35,903 --> 00:20:38,703","00:20:38,739 --> 00:20:40,699",347,"00:20:35,903 --> 00:20:40,699",- any more of her BS. - Watch it.,"- Well, here's the thing. I did promise... - You're not gonna put up with - any more of her BS. - Watch it."
1 eng.srt,411,412,"00:22:15,544 --> 00:22:18,380","00:22:18,463 --> 00:22:19,923",374,"00:22:15,544 --> 00:22:19,923",- I'm sorry. - Marty.,"- I have two coupons, actually. - That's not what you… - I'm sorry. - Marty."
1 eng.srt,428,429,"00:22:54,416 --> 00:22:56,835","00:22:56,919 --> 00:22:58,679",390,"00:22:54,416 --> 00:22:58,679","maybe a glass of water for my friend, please?","Hey, Joe. Do you have a, uh, maybe a seat, a chair, maybe a glass of water for my friend, please?"
1 eng.srt,435,437,"00:23:06,053 --> 00:23:08,347","00:23:10,807 --> 00:23:14,102",396,"00:23:06,053 --> 00:23:14,102","- Deeply. All right, in. Breathe in. - [EXHALES DEEPLY]","- That's it. Breathe, okay? Just breathe. - [GRUNTS] - Deeply. All right, in. Breathe in. - [EXHALES DEEPLY] - [INHALES DEEPLY] - One, two, three, four."
1 eng.srt,438,440,"00:23:14,186 --> 00:23:17,814","00:23:19,358 --> 00:23:20,651",397,"00:23:14,186 --> 00:23:20,651",- Breathe in. Thank you. - [SIGHS],"- Breathe out. Two, three, four. - [EXHALES, SIGHS] - Breathe in. Thank you. - [SIGHS] Great. You're doing great. Here."
1 eng.srt,443,444,"00:23:26,240 --> 00:23:28,492","00:23:28,575 --> 00:23:30,452",400,"00:23:26,240 --> 00:23:30,452",- [BREATHES DEEPLY] I'm okay. - Breathe out.,"- All right, breathe in. - [GRUNTS] - [BREATHES DEEPLY] I'm okay. - Breathe out."
1 eng.srt,509,510,"00:26:27,838 --> 00:26:29,715","00:26:29,798 --> 00:26:32,676",465,"00:26:27,838 --> 00:26:32,676",I could pay you for the session now. In cash.,"- Yeah. You know, I... - What... You know, I could pay you for the session now. In cash."
1 eng.srt,515,516,"00:26:41,268 --> 00:26:43,228","00:26:43,312 --> 00:26:44,438",470,"00:26:41,268 --> 00:26:44,438",it's my accounts.,"- It's okay. - If there's one thing I'm good at, it's my accounts."
1 eng.srt,534,535,"00:27:26,730 --> 00:27:27,731","00:27:27,814 --> 00:27:28,941",488,"00:27:26,730 --> 00:27:28,941",- Let's see. - I...,- Please. - [STAMMERS] - Let's see. - I...
1 eng.srt,538,539,"00:27:32,319 --> 00:27:33,987","00:27:34,071 --> 00:27:36,073",491,"00:27:32,319 --> 00:27:36,073",then I have to charge you for the full hour.,"Well, if you go into the second hour then I have to charge you for the full hour."
1 eng.srt,543,544,"00:27:42,788 --> 00:27:44,373","00:27:44,456 --> 00:27:45,791",495,"00:27:42,788 --> 00:27:45,791",- Enough already. - $90. I insist.,- We're gonna do this. - This... I mean… - Enough already. - $90. I insist.
1 eng.srt,553,555,"00:28:05,978 --> 00:28:08,814","00:28:10,732 --> 00:28:12,293",504,"00:28:05,978 --> 00:28:12,293",- it's going to look… - Where I'm coming from…,"I think with a beveled edge and a green mat, - it's going to look… - Where I'm coming from… - …really nice. - This shop is wonderful."
1 eng.srt,567,568,"00:28:55,485 --> 00:28:58,322","00:28:58,405 --> 00:29:00,175",516,"00:28:55,485 --> 00:29:00,175","- and getting you in a headlock, and it's over. - And getting you in a headlock, and it's over.","You think you're winning, then she ends up flying off the top rope - and getting you in a headlock, and it's over. - And getting you in a headlock, and it's over."
1 eng.srt,582,584,"00:29:30,395 --> 00:29:33,524","00:29:38,403 --> 00:29:39,488",530,"00:29:30,395 --> 00:29:39,488","- Okay. Well, that's... - [DOOR CLOSES]","And I found an ocean view at a hotel in Cancún which has everything included… - Okay. Well, that's... - [DOOR CLOSES] Unacceptable."
1 eng.srt,591,592,"00:29:54,753 --> 00:29:57,548","00:29:57,631 --> 00:29:59,151",537,"00:29:54,753 --> 00:29:59,151",assuming the relationship was ongoing.,"- Who gives a shit? - It was also made in good faith, assuming the relationship was ongoing."
1 eng.srt,602,603,"00:30:21,238 --> 00:30:22,990","00:30:23,073 --> 00:30:25,367",547,"00:30:21,238 --> 00:30:25,367",but I can hear quite clearly what he's saying now.,"[IKE] I can't speak to what he said before, but I can hear quite clearly what he's saying now."
1 eng.srt,605,607,"00:30:28,287 --> 00:30:30,622","00:30:32,124 --> 00:30:36,420",549,"00:30:28,287 --> 00:30:36,420","from coming to his workplace,","Marty says you are to cease and desist from calling, from coming to his workplace, and from any and all contact from him or with any member of his family."
1 eng.srt,608,609,"00:30:37,629 --> 00:30:40,090","00:30:40,174 --> 00:30:43,343",550,"00:30:37,629 --> 00:30:43,343",he will not hesitate to use the full force of the law against you.,"Marty also says if you do not cease and desist, he will not hesitate to use the full force of the law against you."
1 eng.srt,611,613,"00:30:46,847 --> 00:30:49,433","00:30:52,352 --> 00:30:57,552",552,"00:30:46,847 --> 00:30:57,552","Marty also says, if you continue in this vein,","- Not today, not tomorrow, not ever. - [DEBORAH GASPS] Marty also says, if you continue in this vein, - the only view your room will have is a view of the prison yard. - The only view your room will have is a view of the prison yard."
1 eng.srt,619,620,"00:31:13,957 --> 00:31:15,501","00:31:15,584 --> 00:31:16,835",558,"00:31:13,957 --> 00:31:16,835",Get out of my apartment.,"It has been documented, so… Get out of my apartment."
1 eng.srt,623,624,"00:31:25,844 --> 00:31:27,524","00:31:27,596 --> 00:31:29,640",561,"00:31:25,844 --> 00:31:29,640","I mean, I assume this is what drugs feel like.","I mean, I've never taken them before, but, I mean, I assume this is what drugs feel like."
2 eng.srt,1,3,"00:00:09,009 --> 00:00:12,888","00:00:24,399 --> 00:00:28,529",1,"00:00:09,009 --> 00:00:28,529",♪ Until we come slowly strollin' Side by side ♪,♪ Keep the doorway open wide ♪ ♪ Until we come slowly strollin' Side by side ♪ ♪ Till I'm strollin' through that doorway With my bride ♪
2 eng.srt,19,20,"00:01:15,367 --> 00:01:18,704","00:01:18,787 --> 00:01:20,914",17,"00:01:15,367 --> 00:01:20,914","do a dance with Grandma Flo, and get out of here?","How about we light the candles, have a little cake, do a dance with Grandma Flo, and get out of here?"
2 eng.srt,35,36,"00:02:14,468 --> 00:02:16,762","00:02:16,845 --> 00:02:20,057",32,"00:02:14,468 --> 00:02:20,057",I argued with the traffic cop for 20 minutes. It was heaven.,"I drove into Midtown, I got a parking ticket, I argued with the traffic cop for 20 minutes. It was heaven."
2 eng.srt,58,59,"00:03:07,771 --> 00:03:10,399","00:03:10,482 --> 00:03:12,192",54,"00:03:07,771 --> 00:03:12,192",but my main feeling is I don't want to.,"I mean, he wants me to talk about my feelings, but my main feeling is I don't want to."
2 eng.srt,69,70,"00:03:28,125 --> 00:03:30,836","00:03:30,919 --> 00:03:32,379",64,"00:03:28,125 --> 00:03:32,379",She's really been through a lot.,"But this past year, I mean, uh… She's really been through a lot."
2 eng.srt,71,72,"00:03:32,462 --> 00:03:36,717","00:03:36,800 --> 00:03:39,887",65,"00:03:32,462 --> 00:03:39,887",She's getting a divorce. I feel bad for her.,"Took my dad's death really hard, and then… [SIGHS] She's getting a divorce. I feel bad for her."
2 eng.srt,97,98,"00:04:38,028 --> 00:04:43,700","00:04:44,201 --> 00:04:48,205",90,"00:04:38,028 --> 00:04:48,205",to allow yourself to feel a feeling and name the feeling?,Do you know how empowering and liberating it can be to allow yourself to feel a feeling and name the feeling?
2 eng.srt,101,102,"00:04:58,549 --> 00:05:03,749","00:05:04,471 --> 00:05:05,472",93,"00:04:58,549 --> 00:05:05,472",Not good.,"- When I think about the fact that he's gone, it... it feels, uh… - When I think about the fact that he's gone, it... it feels, uh… Not good."
2 eng.srt,113,114,"00:05:38,088 --> 00:05:39,423","00:05:40,716 --> 00:05:45,804",104,"00:05:38,088 --> 00:05:45,804",we feel like we lose the paradigm of manhood along with them.,"When we lose them, we feel like we lose the paradigm of manhood along with them."
2 eng.srt,117,118,"00:05:54,229 --> 00:05:57,941","00:05:58,025 --> 00:06:03,298",107,"00:05:54,229 --> 00:06:03,298","- I... I feel like, you know, everyone's looking at me, uh, to fill his spot. - I... I feel like, you know, everyone's looking at me, uh, to fill his spot.","Well, yeah. I guess, now that he's gone, - I... I feel like, you know, everyone's looking at me, uh, to fill his spot. - I... I feel like, you know, everyone's looking at me, uh, to fill his spot."
2 eng.srt,120,121,"00:06:04,406 --> 00:06:07,326","00:06:07,409 --> 00:06:09,661",109,"00:06:04,406 --> 00:06:09,661",because that's how you still see yourself.,But you're afraid they still see you as a boy because that's how you still see yourself.
2 eng.srt,129,130,"00:06:33,810 --> 00:06:37,022","00:06:37,856 --> 00:06:39,483",117,"00:06:33,810 --> 00:06:39,483",but the good doctor's got to eat.,"I hate ending a session right when we're getting somewhere, but the good doctor's got to eat."
2 eng.srt,132,135,"00:06:42,569 --> 00:06:44,071","00:06:51,828 --> 00:06:53,038",119,"00:06:42,569 --> 00:06:53,038","…I usually just go to the deli and grab something,","- Uh, you know… - [SNIFFLES] …I usually just go to the deli and grab something, but if you wanna tag along and finish this, that's okay."
2 eng.srt,148,149,"00:07:23,569 --> 00:07:25,821","00:07:25,904 --> 00:07:27,656",132,"00:07:23,569 --> 00:07:27,656",- like a phone cord. - I see.,Sometimes my insides get tangled up on themselves - like a phone cord. - I see.
2 eng.srt,156,157,"00:07:42,546 --> 00:07:43,755","00:07:43,839 --> 00:07:46,425",139,"00:07:42,546 --> 00:07:46,425","I suspect you miss out on a lot, don't you?","But then again, I suspect you miss out on a lot, don't you?"
2 eng.srt,163,164,"00:08:02,024 --> 00:08:05,152","00:08:05,652 --> 00:08:12,159",145,"00:08:02,024 --> 00:08:12,159","It would be my sincere wish for you to make me, um, yes.","Uh, yes. I would like to have… It would be my sincere wish for you to make me, um, yes."
2 eng.srt,170,171,"00:08:27,007 --> 00:08:28,842","00:08:28,926 --> 00:08:30,385",151,"00:08:27,007 --> 00:08:30,385",and make a decision.,I think you should take some responsibility and make a decision.
2 eng.srt,177,179,"00:08:41,395 --> 00:08:43,774","00:08:48,779 --> 00:08:51,365",157,"00:08:41,395 --> 00:08:51,365","It's very clear to me, Marty, as the only beloved son,","- Turkey sandwich, bland as hell. - [CASH REGISTER RINGS] It's very clear to me, Marty, as the only beloved son, you've been babied. You haven't had to grow up."
2 eng.srt,191,192,"00:09:31,029 --> 00:09:34,533","00:09:34,616 --> 00:09:37,536",169,"00:09:31,029 --> 00:09:37,536",- That cheap suit. Oof. - Is that a clip-on tie?,- Cute? Oof. Look how miserable I look. - [CHUCKLES] - That cheap suit. Oof. - Is that a clip-on tie?
2 eng.srt,219,220,"00:11:24,685 --> 00:11:28,397","00:11:29,064 --> 00:11:33,068",196,"00:11:24,685 --> 00:11:33,068",towards successful outcomes with workplace objectives.,"It is my job to guide you, my coworkers, towards successful outcomes with workplace objectives."
2 eng.srt,221,224,"00:11:33,151 --> 00:11:34,361","00:11:42,160 --> 00:11:43,161",197,"00:11:33,151 --> 00:11:43,161",these are ground rules I'm putting in place,"To that end, these are ground rules I'm putting in place that will help the entire team perform at optimum… Performance."
2 eng.srt,227,228,"00:11:54,298 --> 00:11:56,508","00:11:56,592 --> 00:11:58,677",200,"00:11:54,298 --> 00:11:58,677",to talk about what happened on Falcon Crest.,No more congregating around the copier machine to talk about what happened on Falcon Crest.
2 eng.srt,237,238,"00:12:24,036 --> 00:12:27,164","00:12:27,998 --> 00:12:31,084",209,"00:12:24,036 --> 00:12:31,084",Joel shampooed his hair with Nair this morning.,"Uh, well, if you must know, Joel shampooed his hair with Nair this morning."
2 eng.srt,243,244,"00:12:41,637 --> 00:12:43,305","00:12:43,388 --> 00:12:44,782",214,"00:12:41,637 --> 00:12:44,782",- Jesus. - [MARTY] Waiting on Phyllis.,- Way to start a day. - [OPENS DOOR] - Jesus. - [MARTY] Waiting on Phyllis.
2 eng.srt,259,262,"00:13:25,514 --> 00:13:28,183","00:13:33,188 --> 00:13:34,565",229,"00:13:25,514 --> 00:13:34,565",- we… - [RINGING CONTINUES],"The most important one being, at work, - we… - [RINGING CONTINUES] We… At work, we work."
2 eng.srt,267,269,"00:13:45,492 --> 00:13:49,580","00:13:51,456 --> 00:13:53,250",234,"00:13:45,492 --> 00:13:53,250",I think that's work-related. So…,"Okay. Um, well, you know. Technically that's a, uh… I think that's work-related. So… Uh, he said it was a personal matter."
2 eng.srt,272,275,"00:13:59,298 --> 00:14:03,153","00:14:11,602 --> 00:14:13,979",237,"00:13:59,298 --> 00:14:13,979",I'm exempted from all the aforementioned restrictions,"- On this one occasion, as a point of, uh, personal privilege, - On this one occasion, as a point of, uh, personal privilege, I'm exempted from all the aforementioned restrictions because, technically speaking, these rules do not take effect until this meeting is adjourned."
2 eng.srt,305,306,"00:15:29,346 --> 00:15:31,223","00:15:31,306 --> 00:15:33,016",267,"00:15:29,346 --> 00:15:33,016",with your bowels churning.,Part of you is still stuck in that bathroom with your bowels churning.
2 eng.srt,315,316,"00:15:54,204 --> 00:15:56,415","00:15:57,541 --> 00:15:58,542",276,"00:15:54,204 --> 00:15:58,542",but can I think about it?,"I... I don't want to sound unappreciative, but can I think about it?"
2 eng.srt,333,334,"00:16:52,304 --> 00:16:54,056","00:16:54,139 --> 00:16:55,474",293,"00:16:52,304 --> 00:16:55,474",but I'm trying to step up.,"I'm sorry if you thought I was rude, but I'm trying to step up."
2 eng.srt,344,345,"00:17:20,499 --> 00:17:23,210","00:17:25,712 --> 00:17:27,214",303,"00:17:20,499 --> 00:17:27,214",I should have a bar mitzvah.,Dr. Ike thinks that for my 40th birthday… I should have a bar mitzvah.
2 eng.srt,350,351,"00:17:47,943 --> 00:17:49,778","00:17:49,862 --> 00:17:52,155",308,"00:17:47,943 --> 00:17:52,155","and I-I... I mean, I hid out in the bathroom.","I... I... I mangled my haftarah, and I-I... I mean, I hid out in the bathroom."
2 eng.srt,354,356,"00:17:56,326 --> 00:17:58,180","00:18:04,334 --> 00:18:10,132",311,"00:17:56,326 --> 00:18:10,132",Well… [SIGHS],"- I know. But… - I know. But… Well… [SIGHS] Well, this... this doctor seems a little unconventional, huh?"
2 eng.srt,362,363,"00:18:28,650 --> 00:18:32,070","00:18:32,154 --> 00:18:35,449",317,"00:18:28,650 --> 00:18:35,449","but when you say them out loud, he's right, it's empowering.","[STAMMERS] I know it's just words and... And they're just feelings and stuff, but when you say them out loud, he's right, it's empowering."
2 eng.srt,367,369,"00:18:40,454 --> 00:18:45,292","00:18:50,631 --> 00:18:54,801",321,"00:18:40,454 --> 00:18:54,801","The thing is that his advice to me has been spot-on,","And I'm feeling things and doing things that I... I just never… [CHUCKLES] The thing is that his advice to me has been spot-on, and if... if he thinks I should do this, then maybe I should do it."
2 eng.srt,392,394,"00:19:48,689 --> 00:19:50,232","00:19:57,990 --> 00:19:59,510",344,"00:19:48,689 --> 00:19:59,510","Um, we al... We already did it as a family, though,","[GROANS, SIGHS] Mmm… Um, we al... We already did it as a family, though, - when you were 13. - When you were 13."
2 eng.srt,410,411,"00:20:46,538 --> 00:20:49,166","00:20:49,249 --> 00:20:50,792",360,"00:20:46,538 --> 00:20:50,792","my sister doesn't agree, but...","I-I really think this could be good for me and, you know, my sister doesn't agree, but..."
2 eng.srt,413,414,"00:20:52,836 --> 00:20:55,005","00:20:55,088 --> 00:20:56,840",362,"00:20:52,836 --> 00:20:56,840",and I don't think my temple can slot me in.,"And the only thing is, my birthday's in three weeks and I don't think my temple can slot me in."
2 eng.srt,418,419,"00:21:04,056 --> 00:21:05,682","00:21:05,766 --> 00:21:08,810",366,"00:21:04,056 --> 00:21:08,810",and I helped him through a rough patch a couple of years ago.,"I'm... I'm close with my rabbi, and I helped him through a rough patch a couple of years ago."
2 eng.srt,432,433,"00:22:01,446 --> 00:22:04,032","00:22:04,116 --> 00:22:07,578",379,"00:22:01,446 --> 00:22:07,578",and I just wanted to grab you for a second.,"I was on my way to the sisterhood meeting, and I just wanted to grab you for a second."
2 eng.srt,473,474,"00:24:07,990 --> 00:24:11,493","00:24:11,577 --> 00:24:13,537",419,"00:24:07,990 --> 00:24:13,537","- uh, about you. - About me?","I got a call from Rabbi Goldberg of the Madison congregation, - uh, about you. - About me?"
2 eng.srt,478,479,"00:24:20,502 --> 00:24:23,630","00:24:23,714 --> 00:24:25,465",423,"00:24:20,502 --> 00:24:25,465",What was she inquiring about?,"[MARTY, EMILY SINGING IN HEBREW, INDISTINCT] What was she inquiring about?"
2 eng.srt,485,486,"00:24:41,064 --> 00:24:44,151","00:24:45,110 --> 00:24:46,820",429,"00:24:41,064 --> 00:24:46,820","is a ""therapeutic-mitzvah.""","And, um, what we're doing for him, what you are doing for him, is a ""therapeutic-mitzvah."""
2 eng.srt,490,491,"00:25:01,835 --> 00:25:03,879","00:25:03,962 --> 00:25:05,506",433,"00:25:01,835 --> 00:25:05,506",Do you have an exact number?,"Um, a lot. Like… Do you have an exact number?"
2 eng.srt,499,501,"00:25:18,685 --> 00:25:20,270","00:25:27,110 --> 00:25:31,365",441,"00:25:18,685 --> 00:25:31,365",- He tell you that himself? - [BOTH CHUCKLE],- God loves him. - [CHUCKLES] - He tell you that himself? - [BOTH CHUCKLE] All right. Let's go with… [SINGS IN HEBREW]
2 eng.srt,513,514,"00:26:04,439 --> 00:26:07,276","00:26:07,359 --> 00:26:09,278",453,"00:26:04,439 --> 00:26:09,278",but does she have some kind of agenda?,"I know you've mentioned her hitting a rough patch as of late, but does she have some kind of agenda?"
2 eng.srt,524,525,"00:26:34,261 --> 00:26:37,014","00:26:37,097 --> 00:26:39,016",463,"00:26:34,261 --> 00:26:39,016",board of NYU medical school.,"- What? - Me, Dr. Isaac Herschkopf, board of NYU medical school."
2 eng.srt,537,538,"00:27:13,091 --> 00:27:16,094","00:27:16,178 --> 00:27:18,514",475,"00:27:13,091 --> 00:27:18,514",or would she rather keep you frozen in time?,"I know that, but does she really wanna see you grow and change, or would she rather keep you frozen in time?"
2 eng.srt,558,559,"00:28:22,536 --> 00:28:25,789","00:28:25,873 --> 00:28:27,040",495,"00:28:22,536 --> 00:28:27,040",I can't hear y...,"If this is one of your ""at work, we work"" lectures, I can't hear y..."
2 eng.srt,599,600,"00:30:06,640 --> 00:30:10,477","00:30:10,561 --> 00:30:15,899",535,"00:30:06,640 --> 00:30:15,899",Emily begin her life as a fully participating Jewish adult.,"And to all their family and friends who, today, will witness Emily begin her life as a fully participating Jewish adult."
2 eng.srt,640,641,"00:33:17,998 --> 00:33:20,584","00:33:22,503 --> 00:33:23,504",575,"00:33:17,998 --> 00:33:23,504",[BOY] Bravo!,"- [EXHALES HEAVILY] - [GUESTS APPLAUDING, CHEERING] [BOY] Bravo!"
2 eng.srt,654,655,"00:34:16,306 --> 00:34:20,268","00:34:20,351 --> 00:34:23,112",588,"00:34:16,306 --> 00:34:23,112","- but if I did have something I'd wanna... - [CAMERAMAN] Oh, sorry, I...","Oh. Well, I... I am the bar mitzvah boy, - but if I did have something I'd wanna... - [CAMERAMAN] Oh, sorry, I..."
2 eng.srt,661,662,"00:34:45,710 --> 00:34:48,880","00:34:48,964 --> 00:34:50,716",594,"00:34:45,710 --> 00:34:50,716",- Hi. [CHUCKLES] Oh. - Hello.,"- Bonnie! Oh, my gosh. Hi. - [CHUCKLES] - Hi. [CHUCKLES] Oh. - Hello."
2 eng.srt,671,672,"00:35:13,197 --> 00:35:15,365","00:35:15,449 --> 00:35:18,035",603,"00:35:13,197 --> 00:35:18,035",- [GASPS] Whoo! - [DJ] It's time!,"- [BONNIE] Yeah, he does. - [RECORD SCRATCH] - [GASPS] Whoo! - [DJ] It's time!"
2 eng.srt,673,677,"00:35:18,118 --> 00:35:20,996","00:35:35,427 --> 00:35:36,803",604,"00:35:18,118 --> 00:35:36,803","[GUESTS] ♪ Hava nagila, hava nagila ♪","- [""HAVA NAGILA"" PLAYING] - [GUESTS CLAPPING] [GUESTS] ♪ Hava nagila, hava nagila ♪ ♪ Hava nagila ve-nis'mecha ♪ ♪ Hava nagila, hava nagila… ♪ Get out there, Marty!"
