Source Filename,Original First Index,Original Last Index,Original First Timestamp,Original Last Timestamp,New Index,New Timestamp,Original Second Text,New Text (Full)
9e.srt,17,18,"00:01:01,187 --> 00:01:03,690","00:01:03,690 --> 00:01:05,025",16,"00:01:01,187 --> 00:01:05,025",so I'll be back no later than 9:00.,"Actually, no. I-I-I told Frances I would help her with her homework, so I'll be back no later than 9:00."
9e.srt,44,45,"00:02:23,144 --> 00:02:27,566","00:02:28,149 --> 00:02:30,235",42,"00:02:23,144 --> 00:02:30,235","- Late-night Charlie. All right, guys. - Mmm. Mmm.","- Ugh. You know what? Screw it. - [Stewart, Vanessa laughing] - Late-night Charlie. All right, guys. - Mmm. Mmm."
9e.srt,60,61,"00:03:10,609 --> 00:03:12,485","00:03:12,485 --> 00:03:13,778",57,"00:03:10,609 --> 00:03:13,778",Should we steal it?,- That is so Albert. - [chuckles] Should we steal it?
9e.srt,67,68,"00:03:30,545 --> 00:03:31,963","00:03:33,006 --> 00:03:34,007",63,"00:03:30,545 --> 00:03:34,007",Albert's cool.,- So bad. - [breathing heavily] Albert's cool.
9e.srt,80,81,"00:04:33,191 --> 00:04:36,361","00:04:41,491 --> 00:04:43,910",75,"00:04:33,191 --> 00:04:43,910","- I should prob... I should go. Yeah. - I, um, me too. [clears throat]","- Yeah. Oh. Yeah. [panting] - [Charlie panting] - I should prob... I should go. Yeah. - I, um, me too. [clears throat]"
9e.srt,105,106,"00:05:52,687 --> 00:05:55,565","00:05:55,565 --> 00:05:58,985",99,"00:05:52,687 --> 00:05:58,985",I just got full body chills from embarrassment for you. Wow.,"- UB-serious? Oh, my God. [gags] - [sighs deeply] I just got full body chills from embarrassment for you. Wow."
9e.srt,118,119,"00:06:30,350 --> 00:06:32,352","00:06:32,852 --> 00:06:34,854",111,"00:06:30,350 --> 00:06:34,854",because of all the time you've been spending with Will.,I-I think maybe I was acting out because of all the time you've been spending with Will.
9e.srt,131,132,"00:07:07,137 --> 00:07:08,889","00:07:08,889 --> 00:07:10,807",123,"00:07:07,137 --> 00:07:10,807",and their hair is brushed. I'm gonna drop them off.,"- [Sylvia] Morning. Morning. - Kids are fed and dressed, and their hair is brushed. I'm gonna drop them off."
9e.srt,159,160,"00:08:18,750 --> 00:08:20,710","00:08:20,710 --> 00:08:22,963",150,"00:08:18,750 --> 00:08:22,963",that deal was tanking until I stepped in and saved it.,"Okay? And if I remember correctly, that deal was tanking until I stepped in and saved it."
9e.srt,177,178,"00:08:58,582 --> 00:09:00,417","00:09:00,417 --> 00:09:03,086",167,"00:08:58,582 --> 00:09:03,086",that this is not fucking happening!,I want you to look me in the eye so you can hear that this is not fucking happening!
9e.srt,185,186,"00:09:19,686 --> 00:09:23,273","00:09:23,273 --> 00:09:24,858",174,"00:09:19,686 --> 00:09:24,858",I'm changing that fucking name.,"And by the way, my first order of business as majority shareholder, I'm changing that fucking name."
9e.srt,189,190,"00:09:30,030 --> 00:09:34,743","00:09:36,494 --> 00:09:37,495",177,"00:09:30,030 --> 00:09:37,495",four...,"In one, two, three, four..."
9e.srt,193,194,"00:09:50,008 --> 00:09:53,345","00:09:54,137 --> 00:09:57,098",180,"00:09:50,008 --> 00:09:57,098","I mean, she's so accomplished. Look at all the boards she's on.","- That does not inspire confidence. - [Andy sighs] I mean, she's so accomplished. Look at all the boards she's on."
9e.srt,209,211,"00:10:33,885 --> 00:10:37,472","00:10:39,015 --> 00:10:42,227",195,"00:10:33,885 --> 00:10:42,227",- she's accomplished. - [chuckles],"Wow, I mean, she is beautiful, - she's accomplished. - [chuckles] [stutters] I think the-the right thing to do is to give your husband to her."
9e.srt,230,231,"00:11:38,074 --> 00:11:40,994","00:11:40,994 --> 00:11:42,996",214,"00:11:38,074 --> 00:11:42,996","and I can, uh, da retire.","I do think they'll cut me into da Daa Booch, and they'll give me da money, and I can, uh, da retire."
9e.srt,236,238,"00:11:51,379 --> 00:11:55,675","00:11:58,345 --> 00:12:00,263",219,"00:11:51,379 --> 00:12:00,263","and they will project that onto Daa Booch, and they, you know,","I think they will see how much the business needs me to function properly and they will project that onto Daa Booch, and they, you know, they-they'll be begging me to be a part of it."
9e.srt,245,246,"00:12:11,816 --> 00:12:15,528","00:12:15,528 --> 00:12:18,031",226,"00:12:11,816 --> 00:12:18,031",with a pair of disembodied Caucasian hands?,Can you not see that we are virtually creating a meal with a pair of disembodied Caucasian hands?
9e.srt,250,251,"00:12:22,118 --> 00:12:24,371","00:12:24,371 --> 00:12:26,531",230,"00:12:22,118 --> 00:12:26,531",and they're waiting for you to take them out for pizza.,"They're in the garden. Yeah. They each brought a friend home, and they're waiting for you to take them out for pizza."
9e.srt,252,253,"00:12:27,540 --> 00:12:29,542","00:12:29,542 --> 00:12:31,795",231,"00:12:27,540 --> 00:12:31,795","Um, can I get you guys anything?","- Pizza? Great. Okay. Good. - [yelps] Um, can I get you guys anything?"
9e.srt,257,258,"00:12:40,262 --> 00:12:43,473","00:12:43,473 --> 00:12:46,768",235,"00:12:40,262 --> 00:12:46,768","but if it is, I would, uh, I would take that as well.","If you happen to walk past an IPA. It doesn't have to be local, but if it is, I would, uh, I would take that as well."
9e.srt,264,265,"00:12:58,738 --> 00:13:00,240","00:13:00,240 --> 00:13:01,700",241,"00:12:58,738 --> 00:13:01,700",Can Jack sleep over?,- [Maeve] Piz-Pizza! - [children chattering] Can Jack sleep over?
9e.srt,270,271,"00:13:10,500 --> 00:13:13,295","00:13:13,295 --> 00:13:16,256",246,"00:13:10,500 --> 00:13:16,256","- Okay! Let's go! Pizza time! - Okay. You tell their parents, yeah?","- Yay! - [children chattering] - Okay! Let's go! Pizza time! - Okay. You tell their parents, yeah?"
9e.srt,275,277,"00:13:23,013 --> 00:13:24,973","00:13:27,267 --> 00:13:28,476",250,"00:13:23,013 --> 00:13:28,476","I really wish you had a security camera in your backyard,","- [Will groans] Whoo. - [people shouting, clamoring] I really wish you had a security camera in your backyard, I'd be famous right now."
9e.srt,279,280,"00:13:30,854 --> 00:13:34,316","00:13:34,316 --> 00:13:37,110",252,"00:13:30,854 --> 00:13:37,110","Um, the, uh, four little ones are in bed.","- Is there any other kind of famous person? - [laughs] Um, the, uh, four little ones are in bed."
9e.srt,281,282,"00:13:37,110 --> 00:13:39,613","00:13:39,613 --> 00:13:42,782",253,"00:13:37,110 --> 00:13:42,782","because she's five, and she's never slept over at anyone's house before.","[sighs] I'm not sure that Shelby's gonna make it through the night because she's five, and she's never slept over at anyone's house before."
9e.srt,297,298,"00:14:24,032 --> 00:14:25,116","00:14:25,116 --> 00:14:26,785",268,"00:14:24,032 --> 00:14:26,785","Oh, my God. I know that girl.","- [Will] Oh! - [Sylvia groans] Oh, my God. I know that girl."
9e.srt,301,302,"00:14:30,664 --> 00:14:33,124","00:14:33,124 --> 00:14:36,461",271,"00:14:30,664 --> 00:14:36,461","Oh, my God. Can you wait until after we've watched this Brandy haul to do that?","- It comes in green as well... - [air mattress pump whirring] Oh, my God. Can you wait until after we've watched this Brandy haul to do that?"
9e.srt,306,307,"00:14:43,677 --> 00:14:45,011","00:14:45,011 --> 00:14:47,013",275,"00:14:43,677 --> 00:14:47,013",I don't post it on YouTube every fucking time.,"[Will] I can... I go shopping too, I don't post it on YouTube every fucking time."
9e.srt,322,323,"00:15:21,006 --> 00:15:24,301","00:15:24,301 --> 00:15:27,512",290,"00:15:21,006 --> 00:15:27,512",I just like making beer too much. I don't know what else I would do.,"Yeah. You know, as much as I hate the business side of it, I just like making beer too much. I don't know what else I would do."
9e.srt,339,340,"00:16:08,553 --> 00:16:10,513","00:16:10,513 --> 00:16:13,016",306,"00:16:08,553 --> 00:16:13,016",which is very responsible of you as an adult.,"It would add to the resale value of your home, which is very responsible of you as an adult."
9e.srt,343,344,"00:16:18,021 --> 00:16:22,275","00:16:22,275 --> 00:16:25,987",309,"00:16:18,021 --> 00:16:25,987",she later went on to have sex with Adolf Eichmann's great-grandson in.,"Yeah. I, um, converted our garage into a little office for Audrey that, uh, she later went on to have sex with Adolf Eichmann's great-grandson in."
9e.srt,351,353,"00:16:42,921 --> 00:16:44,798","00:16:48,468 --> 00:16:51,054",316,"00:16:42,921 --> 00:16:51,054","- When you cheated on Audrey, did you... - I did not cheat,","- Yeah, that makes sense. - [chuckles] - When you cheated on Audrey, did you... - I did not cheat, uh, I hooked up with a rando. Please, some respect."
9e.srt,359,360,"00:17:04,150 --> 00:17:05,401","00:17:05,401 --> 00:17:07,737",322,"00:17:04,150 --> 00:17:07,737","like, figuratively speaking? [chuckles]","- That's so nice. - Oh, you mean, like, figuratively speaking? [chuckles]"
9e.srt,362,363,"00:17:12,117 --> 00:17:14,869","00:17:15,370 --> 00:17:17,497",324,"00:17:12,117 --> 00:17:17,497",I would've said yes.,"You know, at the time, I would've said yes."
9e.srt,365,366,"00:17:22,459 --> 00:17:23,795","00:17:24,295 --> 00:17:27,799",326,"00:17:22,459 --> 00:17:27,799","it was a shitty thing to do, and I wouldn't do that again.","Um, as much as we fought, it was a shitty thing to do, and I wouldn't do that again."
9e.srt,370,371,"00:17:37,100 --> 00:17:38,852","00:17:38,852 --> 00:17:40,520",330,"00:17:37,100 --> 00:17:40,520","we could've worked through that, you know?","If we actually... If we had a better marriage, we could've worked through that, you know?"
9e.srt,373,374,"00:17:44,566 --> 00:17:46,735","00:17:48,028 --> 00:17:50,822",332,"00:17:44,566 --> 00:17:50,822","I, uh... I am thinking of writing a novel.","[breathes deeply] Uh, I, uh... I am thinking of writing a novel."
9e.srt,379,380,"00:18:00,081 --> 00:18:02,500","00:18:03,919 --> 00:18:09,591",337,"00:18:00,081 --> 00:18:09,591","- Whoa. Gummies are starting to hit. - Hey. Those gummies be hittin', yo.","- Yes. Oh, good. Perfect. ""R"" for Rando. - [laughing] - Whoa. Gummies are starting to hit. - Hey. Those gummies be hittin', yo."
9e.srt,381,382,"00:18:09,591 --> 00:18:11,551","00:18:11,551 --> 00:18:14,512",338,"00:18:09,591 --> 00:18:14,512",I had that same thought 20 minutes ago.,- I'm gonna need some fries. - [knocking] I had that same thought 20 minutes ago.
9e.srt,385,386,"00:18:21,311 --> 00:18:22,395","00:18:22,395 --> 00:18:23,772",341,"00:18:21,311 --> 00:18:23,772",Hi.,- Morning. - [clears throat] Hi.
9e.srt,389,390,"00:18:27,525 --> 00:18:32,447","00:18:32,447 --> 00:18:35,617",344,"00:18:27,525 --> 00:18:35,617","but, you know... [yawns] ...I'm still alive.","Ah, pretty well. Uh, Maeve and Shelby came into our room a couple of times, but, you know... [yawns] ...I'm still alive."
9e.srt,411,412,"00:19:28,378 --> 00:19:31,047","00:19:31,047 --> 00:19:34,301",365,"00:19:28,378 --> 00:19:34,301",and I should very much be a part of it. What do I do?,"See, they started, like, a side business without me, and I should very much be a part of it. What do I do?"
9e.srt,428,429,"00:20:26,978 --> 00:20:29,940","00:20:29,940 --> 00:20:31,858",381,"00:20:26,978 --> 00:20:31,858","and I will give him that, and he is good at that.","- All right, you did. - Look, Reggie might know about money, and I will give him that, and he is good at that."
9e.srt,430,431,"00:20:31,858 --> 00:20:34,611","00:20:34,611 --> 00:20:37,197",382,"00:20:31,858 --> 00:20:37,197",and I know about that. I can actually...,"But he knows nothing about actually starting a liquor company, and I know about that. I can actually..."
9e.srt,436,437,"00:20:47,082 --> 00:20:49,918","00:20:49,918 --> 00:20:53,129",387,"00:20:47,082 --> 00:20:53,129","but that unagi truck is open today, and I'm on the wait-list. So what's up?","Now, more importantly, I know we just ate, but that unagi truck is open today, and I'm on the wait-list. So what's up?"
9e.srt,447,448,"00:21:12,148 --> 00:21:14,484","00:21:14,484 --> 00:21:16,319",397,"00:21:12,148 --> 00:21:16,319",and I can't air my baby's shit out. That is what it is.,"This is intel from Katie. Sylvia told her in confidence, and I can't air my baby's shit out. That is what it is."
9e.srt,474,475,"00:22:12,125 --> 00:22:13,960","00:22:13,960 --> 00:22:16,838",423,"00:22:12,125 --> 00:22:16,838","because he's, like, this handsome guy, and he's super nice. No one's like that.","It is. And it would make sense from Charlie, because he's, like, this handsome guy, and he's super nice. No one's like that."
9e.srt,481,482,"00:22:28,099 --> 00:22:29,434","00:22:29,434 --> 00:22:30,352",429,"00:22:28,099 --> 00:22:30,352","to be honest with you, but...","- True. - Didn't think he had it in him, to be honest with you, but..."
9e.srt,484,485,"00:22:32,729 --> 00:22:35,148","00:22:36,149 --> 00:22:37,049",431,"00:22:32,729 --> 00:22:37,049",Yo.,- He was dry humping. It was dry. - [chuckling] Yo.
9e.srt,500,501,"00:23:13,186 --> 00:23:15,355","00:23:15,355 --> 00:23:17,232",446,"00:23:13,186 --> 00:23:17,232",if we could turn it into an office space.,"So, I was thinking that this would be great for me if we could turn it into an office space."
9e.srt,503,504,"00:23:19,568 --> 00:23:21,528","00:23:21,528 --> 00:23:25,824",448,"00:23:19,568 --> 00:23:25,824","like over-stuffed sofas, cashmere blankets, things like that.","[sighs] Um, you know, like over-stuffed sofas, cashmere blankets, things like that."
9e.srt,507,509,"00:23:30,579 --> 00:23:34,207","00:23:36,042 --> 00:23:38,545",451,"00:23:30,579 --> 00:23:38,545","maybe a small fridge with rosé in it,","You want, like, little chandeliers everywhere, maybe a small fridge with rosé in it, - magazine racks with Us Weekly, Cosmo? - Ooh."
9e.srt,514,515,"00:23:48,471 --> 00:23:51,141","00:23:51,141 --> 00:23:53,268",456,"00:23:48,471 --> 00:23:53,268","but it's got some potential, right?","Yeah. So? I mean, obviously needs some work, but it's got some potential, right?"
9e.srt,521,522,"00:24:06,740 --> 00:24:10,452","00:24:10,452 --> 00:24:11,995",462,"00:24:06,740 --> 00:24:11,995",and they're really not attached to anything.,"This whole thing is actually just being held up by these four things, and they're really not attached to anything."
9e.srt,529,530,"00:24:25,050 --> 00:24:26,801","00:24:26,801 --> 00:24:30,597",469,"00:24:25,050 --> 00:24:30,597","- [screaming] Oh! Oh, my God! - Ah! Fuck! Help! Help! Fuck!","- [chittering] - [screams] - [screaming] Oh! Oh, my God! - Ah! Fuck! Help! Help! Fuck!"
9e.srt,535,536,"00:24:43,276 --> 00:24:45,278","00:24:49,950 --> 00:24:52,744",474,"00:24:43,276 --> 00:24:52,744","Oh, shit. Oh, no.","- [both screaming] - [shed crumbling] Oh, shit. Oh, no."
9e.srt,554,555,"00:25:23,483 --> 00:25:25,110","00:25:25,110 --> 00:25:27,320",492,"00:25:23,483 --> 00:25:27,320",is not the best way of dealing with being upset.,Honestly? Because destroying our house is not the best way of dealing with being upset.
9e.srt,565,566,"00:25:55,640 --> 00:25:57,767","00:25:57,767 --> 00:26:00,228",502,"00:25:55,640 --> 00:26:00,228",that happens over the course of a long marriage. It's fine.,Excuse me. That was a small argument that happens over the course of a long marriage. It's fine.
9e.srt,573,574,"00:26:27,464 --> 00:26:29,174","00:26:29,174 --> 00:26:31,509",509,"00:26:27,464 --> 00:26:31,509","was in no way, shape or form your fault.","You know what happened between Vanessa and me was in no way, shape or form your fault."
9e.srt,584,585,"00:26:59,871 --> 00:27:02,540","00:27:03,750 --> 00:27:06,586",519,"00:26:59,871 --> 00:27:06,586","- Okay, the third-most important... - Hey.","- You mean, after Simon? [chuckles] - [chuckles] - Okay, the third-most important... - Hey."
9e.srt,588,589,"00:27:11,258 --> 00:27:14,010","00:27:14,010 --> 00:27:17,931",522,"00:27:11,258 --> 00:27:17,931","I just feel, um, a little bit of a mess.","I think since Maeve's gone back to school full-time, I just feel, um, a little bit of a mess."
9e.srt,596,597,"00:27:34,114 --> 00:27:36,324","00:27:37,742 --> 00:27:41,663",529,"00:27:34,114 --> 00:27:41,663","and Will's a much bigger mess than I am, or at least an equal mess. I don't know.","Because it's embarrassing being a mess in front of you, and Will's a much bigger mess than I am, or at least an equal mess. I don't know."
9e.srt,602,603,"00:27:52,132 --> 00:27:55,635","00:27:55,635 --> 00:27:58,638",534,"00:27:52,132 --> 00:27:58,638","would you mind doing it with someone just, like, slightly less accomplished?","And next time you, like, dry hump with someone, would you mind doing it with someone just, like, slightly less accomplished?"
9e.srt,606,607,"00:28:03,143 --> 00:28:05,812","00:28:08,899 --> 00:28:09,983",537,"00:28:03,143 --> 00:28:09,983",So...,- [chuckles] I promise. I promise. - [chuckles] So...
9e.srt,618,619,"00:28:36,426 --> 00:28:38,094","00:28:39,471 --> 00:28:40,472",548,"00:28:36,426 --> 00:28:40,472","Okay, what's this?","- [chuckles] Hmm? Hey? - [chuckles] Okay, what's this?"
9e.srt,626,627,"00:28:59,491 --> 00:29:01,326","00:29:01,326 --> 00:29:02,869",555,"00:28:59,491 --> 00:29:02,869",and said we were gonna talk things through.,Come on. You're the one who called me over here and said we were gonna talk things through.
